,tech,tech,tech,tech,finance,finance,finance,finance,pharma,pharma,pharma,pharma,food,food,food,food,education,education,education,education,energy,energy,energy,energy
,MSFT,GOOGL,META,NVDA,JPM,BAC,MA,V,JNJ,PFE,MRK,AZN,YUM,MCD,SBUX,DPZ,UDMY,DUOL,COUR,CHGG,XOM,CVX,SHEL,NEE
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,184.4199981689453,75.84950256347656,214.5800018310547,7.71750020980835,137.49000549316406,34.849998474121094,344.45001220703125,211.4499969482422,148.3699951171875,34.013282775878906,78.71183013916016,48.939998626708984,103.87000274658203,215.0800018310547,88.5999984741211,373.1600036621094,,,,40.56999969482422,59.86000061035156,109.80999755859375,49.619998931884766,69.25749969482422
2020-02-21,178.58999633789062,74.1729965209961,210.17999267578125,7.351749897003174,135.80999755859375,34.36000061035156,339.70001220703125,208.80999755859375,149.92999267578125,33.88994216918945,78.5687026977539,50.16999816894531,103.51000213623047,215.8699951171875,87.36000061035156,371.9599914550781,,,,40.029998779296875,59.130001068115234,109.01000213623047,49.16999816894531,69.39749908447266
2020-02-24,170.88999938964844,70.99299621582031,200.72000122070312,6.831999778747559,132.16000366210938,32.72999954223633,324.6700134277344,198.7899932861328,145.91000366210938,32.89373779296875,77.60496520996094,47.59000015258789,100.25,213.52000427246094,84.5199966430664,363.010009765625,,,,38.7400016784668,56.36000061035156,104.70999908447266,47.279998779296875,68.48500061035156
2020-02-25,168.07000732421875,69.31600189208984,196.77000427246094,6.551249980926514,126.26000213623047,31.079999923706055,302.8900146484375,188.39999389648438,144.64999389648438,32.191650390625,76.59351348876953,47.08000183105469,97.94999694824219,212.10000610351562,82.19000244140625,368.6600036621094,,,,37.540000915527344,54.20000076293945,100.70999908447266,45.900001525878906,67.5824966430664
2020-02-26,170.1699981689453,69.52349853515625,197.1999969482422,6.691249847412109,126.63999938964844,30.6299991607666,298.0400085449219,187.2100067138672,143.67999267578125,32.94117736816406,76.27862548828125,47.56999969482422,97.5,210.10000610351562,80.66999816894531,366.6700134277344,,,,37.2599983215332,53.0099983215332,98.04000091552734,45.75,67.36750030517578
2020-02-27,158.17999267578125,65.74749755859375,189.75,6.315000057220459,121.37000274658203,29.1299991607666,285.82000732421875,180.00999450683594,139.1199951171875,32.35293960571289,74.50381469726562,45.06999969482422,92.66999816894531,201.0,78.29000091552734,347.8599853515625,,,,39.0099983215332,49.81999969482422,94.12999725341797,43.939998626708984,63.962501525878906
2020-02-28,162.00999450683594,66.9625015258789,192.47000122070312,6.7517499923706055,116.11000061035156,28.5,290.25,181.75999450683594,134.47999572753906,31.707780838012695,73.05343627929688,43.79999923706055,89.25,194.1699981689453,78.43000030517578,339.4599914550781,,,,39.209999084472656,51.439998626708984,93.33999633789062,44.029998779296875,63.189998626708984
2020-03-02,172.7899932861328,69.31600189208984,196.44000244140625,6.910749912261963,121.5199966430664,29.3700008392334,306.739990234375,192.3300018310547,140.02000427246094,33.092979431152344,77.64312744140625,45.869998931884766,92.52999877929688,202.5500030517578,82.37999725341797,347.5199890136719,,,,40.75,53.880001068115234,96.58999633789062,44.83000183105469,67.0875015258789
2020-03-03,164.50999450683594,66.88600158691406,185.88999938964844,6.647250175476074,116.95999908447266,27.75,292.0,185.72999572753906,135.58999633789062,32.542694091796875,75.50572204589844,45.52000045776367,91.30999755859375,199.50999450683594,78.5999984741211,339.4700012207031,,,,39.2599983215332,51.29999923706055,94.38999938964844,43.959999084472656,66.2874984741211
2020-03-04,170.5500030517578,69.08000183105469,191.75999450683594,7.112750053405762,119.8499984741211,28.389999389648438,302.3599853515625,194.2899932861328,143.47999572753906,34.53510284423828,79.16984558105469,48.599998474121094,94.62999725341797,207.02000427246094,79.66999816894531,341.8900146484375,,,,39.790000915527344,52.41999816894531,98.52999877929688,45.29999923706055,70.55500030517578
2020-03-05,166.27000427246094,65.73799896240234,185.1699981689453,6.832250118255615,113.97000122070312,26.780000686645508,290.7300109863281,186.9600067138672,142.00999450683594,33.64326477050781,77.84351348876953,48.380001068115234,90.91999816894531,198.32000732421875,76.19000244140625,333.0299987792969,,,,38.959999084472656,50.11000061035156,97.19000244140625,43.72999954223633,69.04000091552734
2020-03-06,161.57000732421875,64.78700256347656,181.08999633789062,6.651000022888184,108.08000183105469,25.709999084472656,287.010009765625,184.36000061035156,142.02999877929688,33.225807189941406,78.43511199951172,47.52000045776367,89.4000015258789,198.86000061035156,75.33999633789062,336.4100036621094,,,,39.15999984741211,47.689998626708984,95.31999969482422,41.869998931884766,67.95500183105469
2020-03-09,150.6199951171875,60.78950119018555,169.5,6.136000156402588,93.44000244140625,21.93000030517578,262.010009765625,171.1300048828125,136.44000244140625,32.03036117553711,75.34351348876953,45.22999954223633,83.69999694824219,186.86000061035156,70.83000183105469,336.6700134277344,,,,37.290000915527344,41.86000061035156,80.66999816894531,34.68000030517578,65.31999969482422
2020-03-10,160.9199981689453,63.75849914550781,178.19000244140625,6.5269999504089355,100.69999694824219,23.610000610351562,280.57000732421875,182.60000610351562,141.63999938964844,32.81783676147461,78.26335906982422,46.900001525878906,86.77999877929688,199.86000061035156,74.87000274658203,343.95001220703125,,,,38.970001220703125,43.40999984741211,84.9800033569336,36.959999084472656,63.932498931884766
2020-03-11,153.6300048828125,60.54499816894531,170.24000549316406,6.161749839782715,95.95999908447266,22.670000076293945,269.760009765625,172.9499969482422,131.8000030517578,30.521821975708008,75.62023162841797,44.58000183105469,80.97000122070312,188.25,68.30000305175781,332.6600036621094,,,,36.7400016784668,41.97999954223633,83.02999877929688,34.4900016784668,60.314998626708984
2020-03-12,139.05999755859375,55.57749938964844,154.47000122070312,5.407750129699707,88.05000305175781,20.510000228881836,241.5,160.0800018310547,125.41000366210938,28.48197364807129,71.04007720947266,40.7599983215332,78.44999694824219,170.1300048828125,62.099998474121094,317.1099853515625,,,,36.79999923706055,37.18000030517578,76.26000213623047,29.329999923706055,52.22249984741211
2020-03-13,158.8300018310547,60.7135009765625,170.27999877929688,6.020999908447266,103.91000366210938,24.15999984741211,270.010009765625,175.8300018310547,134.2899932861328,31.034156799316406,73.23473358154297,42.279998779296875,78.45999908447266,177.1300048828125,69.91999816894531,316.6300048828125,,,,36.099998474121094,38.119998931884766,83.41999816894531,30.079999923706055,55.38999938964844
2020-03-16,135.4199981689453,53.650001525878906,146.00999450683594,4.909999847412109,88.36000061035156,20.440000534057617,235.64999389648438,152.00999450683594,127.12999725341797,28.63377571105957,66.71755981445312,37.790000915527344,69.83000183105469,149.00999450683594,58.59000015258789,286.32000732421875,,,,31.5,34.4900016784668,69.69999694824219,25.31999969482422,50.342498779296875
2020-03-17,146.57000732421875,55.90299987792969,149.4199981689453,5.4317498207092285,93.76000213623047,21.979999542236328,237.8800048828125,157.88999938964844,136.58999633789062,30.5123348236084,71.0687026977539,40.93000030517578,65.48999786376953,147.6199951171875,58.97999954223633,298.739990234375,,,,32.310001373291016,36.810001373291016,70.69000244140625,25.65999984741211,55.439998626708984
2020-03-18,140.39999389648438,54.55950164794922,146.9600067138672,5.070499897003174,83.88999938964844,20.790000915527344,227.92999267578125,148.47999572753906,134.9600067138672,30.70208740234375,68.34923553466797,39.36000061035156,60.689998626708984,137.3000030517578,56.33000183105469,290.0,,,,27.709999084472656,33.119998931884766,55.04999923706055,21.6200008392334,52.65999984741211
2020-03-19,142.7100067138672,55.583499908447266,153.1300048828125,5.324250221252441,85.30000305175781,21.200000762939453,227.14999389648438,152.25,127.05000305175781,28.861480712890625,67.4904556274414,40.130001068115234,62.599998474121094,149.5,61.40999984741211,323.1400146484375,,,,30.0,34.43000030517578,57.38999938964844,24.040000915527344,51.775001525878906
2020-03-20,137.35000610351562,53.410499572753906,149.72999572753906,5.143750190734863,83.5,19.670000076293945,211.4199981689453,146.8300018310547,119.88999938964844,27.523719787597656,68.09160614013672,39.41999816894531,58.08000183105469,148.49000549316406,58.029998779296875,299.95001220703125,,,,29.639999389648438,32.7400016784668,59.38999938964844,25.079999923706055,47.9375
2020-03-23,135.97999572753906,52.70650100708008,148.10000610351562,5.317249774932861,79.02999877929688,18.079999923706055,203.3000030517578,135.74000549316406,111.13999938964844,27.03036117553711,63.35877990722656,38.779998779296875,56.52000045776367,137.10000610351562,56.54999923706055,323.8699951171875,,,,34.13999938964844,31.450000762939453,54.220001220703125,26.829999923706055,45.415000915527344
2020-03-24,148.33999633789062,56.5004997253418,160.97999572753906,6.229499816894531,88.43000030517578,21.030000686645508,237.07000732421875,154.52999877929688,119.18000030517578,28.178367614746094,65.88740539550781,40.88999938964844,69.66000366210938,161.9499969482422,64.87999725341797,343.55999755859375,,,,34.150001525878906,35.439998626708984,66.55000305175781,32.11000061035156,51.63249969482422
2020-03-25,146.9199981689453,55.08100128173828,156.2100067138672,6.140500068664551,91.7300033569336,21.100000381469727,256.4800109863281,161.77999877929688,119.4000015258789,28.225805282592773,65.09542083740234,40.380001068115234,72.87000274658203,162.97999572753906,65.80999755859375,321.45001220703125,,,,34.029998779296875,37.290000915527344,69.2699966430664,34.34000015258789,52.567501068115234
2020-03-26,156.11000061035156,58.145999908447266,163.33999633789062,6.431000232696533,98.12000274658203,22.719999313354492,263.17999267578125,168.8800048828125,126.56999969482422,30.123340606689453,70.16221618652344,42.36000061035156,75.75,167.35000610351562,69.9000015258789,338.510009765625,,,,36.65999984741211,38.81999969482422,76.37999725341797,34.93000030517578,57.775001525878906
2020-03-27,149.6999969482422,55.51300048828125,156.7899932861328,6.3182501792907715,91.12999725341797,21.600000381469727,247.64999389648438,161.55999755859375,123.16000366210938,29.3168888092041,68.44465637207031,42.470001220703125,68.52999877929688,164.00999450683594,66.33999633789062,338.739990234375,,,,36.2599983215332,36.95000076293945,68.77999877929688,31.639999389648438,57.98749923706055
2020-03-30,160.22999572753906,57.31549835205078,165.9499969482422,6.639750003814697,93.5,22.040000915527344,253.25,165.57000732421875,133.00999450683594,30.996204376220703,73.42557525634766,44.529998779296875,70.66999816894531,168.1300048828125,67.86000061035156,346.75,,,,36.5,37.5,71.94999694824219,33.439998626708984,61.502498626708984
2020-03-31,157.7100067138672,58.09749984741211,166.8000030517578,6.590000152587891,90.02999877929688,21.229999542236328,241.55999755859375,161.1199951171875,131.1300048828125,30.967742919921875,73.41603088378906,44.65999984741211,68.52999877929688,165.35000610351562,65.73999786376953,324.07000732421875,,,,35.779998779296875,37.970001220703125,72.45999908447266,34.88999938964844,60.154998779296875
2020-04-01,152.11000061035156,55.10499954223633,159.60000610351562,6.076749801635742,84.36000061035156,19.770000457763672,228.61000061035156,153.11000061035156,128.80999755859375,30.123340606689453,70.41984558105469,43.779998779296875,67.6500015258789,158.1699981689453,62.619998931884766,333.7699890136719,,,,34.130001068115234,37.529998779296875,68.55999755859375,35.310001373291016,54.557498931884766
